task_id,employee_id,department,task_category,priority,assigned_date,deadline,completion_date,completed,deadline_met,hours_estimated,hours_actual,efficiency_score,satisfaction_rating
TASK01713,EMP0110,Engineering,Feature Dev,Critical,2025-07-29,2025-07-31,2025-07-31,True,True,39,49.8,50.1,4.0
TASK01714,EMP0056,Sales,Report,Low,2025-05-27,2025-05-30,,False,False,23,,,
TASK01715,EMP0107,Support,Feature Dev,Critical,2025-09-09,2025-09-18,2025-09-23,True,False,9,13.5,92.2,3.0
TASK01716,EMP0078,Engineering,Bug Fix,Low,2025-10-05,2025-10-08,2025-10-13,True,False,14,23.7,68.6,3.0
TASK01717,EMP0143,Marketing,Testing,Low,2025-04-26,2025-05-04,2025-05-03,True,True,35,22.3,95.0,5.0
TASK01718,EMP0194,Marketing,Meeting,Medium,2025-10-25,2025-11-06,2025-11-10,True,False,36,52.7,83.8,3.0
TASK01719,EMP0117,Finance,Feature Dev,Low,2026-03-23,2026-04-05,2026-04-09,True,False,27,31.1,79.0,4.0
TASK01720,EMP0085,Engineering,Meeting,Low,2025-04-20,2025-04-22,2025-04-27,True,False,26,24.9,85.5,1.0
TASK01721,EMP0102,Finance,Training,Medium,2025-10-28,2025-10-29,2025-10-29,True,True,21,38.6,74.1,2.0
TASK01722,EMP0019,Engineering,Client Call,Medium,2025-09-04,2025-09-16,2025-09-14,True,True,5,9.8,60.3,2.0
TASK01723,EMP0060,Finance,Code Review,Medium,2026-01-22,2026-01-31,2026-02-04,True,False,34,43.7,70.9,5.0
TASK01724,EMP0187,Sales,Code Review,Medium,2026-04-12,2026-04-24,2026-04-25,True,False,8,9.5,93.8,2.0
TASK01725,EMP0166,HR,Bug Fix,High,2025-04-18,2025-04-20,2025-04-25,True,False,15,20.4,71.6,1.0
TASK01726,EMP0074,HR,Meeting,Critical,2025-11-21,2025-11-25,,False,False,9,,,
TASK01727,EMP0021,Support,Documentation,Low,2025-08-30,2025-09-03,2025-09-06,True,False,13,25.7,75.6,3.0
TASK01728,EMP0096,HR,Meeting,Critical,2025-08-17,2025-08-24,2025-08-24,True,True,40,34.8,85.9,4.0
TASK01729,EMP0098,Finance,Meeting,Medium,2025-10-14,2025-10-26,2025-10-28,True,False,15,28.7,90.5,4.0
TASK01730,EMP0159,Support,Documentation,Medium,2025-07-31,2025-08-07,2025-08-11,True,False,19,33.5,89.0,4.0
TASK01731,EMP0163,Sales,Report,Low,2026-01-11,2026-01-12,2026-01-16,True,False,4,6.2,95.0,2.0
TASK01732,EMP0134,Sales,Report,Medium,2025-06-25,2025-06-29,2025-06-28,True,True,9,6.6,85.3,1.0
TASK01733,EMP0161,Finance,Meeting,Low,2025-12-19,2025-12-25,2025-12-27,True,False,27,25.0,73.1,3.0
TASK01734,EMP0080,Sales,Documentation,High,2026-01-14,2026-01-19,2026-01-18,True,True,27,46.8,70.9,1.0
TASK01735,EMP0064,Sales,Feature Dev,Medium,2025-05-11,2025-05-19,2025-05-17,True,True,32,39.0,93.1,2.0
TASK01736,EMP0087,HR,Testing,Low,2025-07-09,2025-07-16,2025-07-15,True,True,17,19.6,69.9,4.0
TASK01737,EMP0018,Support,Documentation,High,2026-03-06,2026-03-14,2026-03-12,True,True,34,56.1,73.8,2.0
TASK01738,EMP0152,Support,Meeting,High,2025-06-03,2025-06-04,2025-06-04,True,True,23,41.2,80.0,2.0
TASK01739,EMP0019,Engineering,Client Call,Medium,2025-05-07,2025-05-11,,False,False,5,,,
TASK01740,EMP0183,Finance,Testing,Medium,2025-08-13,2025-08-18,2025-08-19,True,False,13,18.7,80.7,4.0
TASK01741,EMP0044,Support,Training,Low,2025-05-12,2025-05-20,2025-05-21,True,False,40,51.7,67.9,2.0
TASK01742,EMP0106,Engineering,Bug Fix,Low,2025-11-30,2025-12-06,2025-12-05,True,True,28,35.8,76.3,5.0
TASK01743,EMP0003,Finance,Bug Fix,High,2025-07-07,2025-07-19,,False,False,25,,,
TASK01744,EMP0082,Sales,Bug Fix,Low,2025-11-14,2025-11-16,2025-11-15,True,True,26,13.1,82.9,4.0
TASK01745,EMP0050,Sales,Bug Fix,High,2025-05-17,2025-05-19,2025-05-18,True,True,38,50.1,82.0,4.0
TASK01746,EMP0116,Support,Documentation,Critical,2025-09-27,2025-10-08,2025-10-12,True,False,30,56.0,68.1,4.0
TASK01747,EMP0039,Support,Report,Medium,2026-02-10,2026-02-16,,False,False,31,,,
TASK01748,EMP0090,Finance,Code Review,Critical,2025-10-02,2025-10-05,2025-10-08,True,False,16,11.5,89.7,4.0
TASK01749,EMP0097,HR,Code Review,Critical,2025-06-16,2025-06-19,2025-06-17,True,True,29,49.5,80.0,1.0
TASK01750,EMP0019,Engineering,Client Call,Medium,2025-08-26,2025-09-07,,False,False,16,,,
TASK01751,EMP0119,Marketing,Report,Low,2025-07-20,2025-07-31,2025-08-04,True,False,28,51.1,82.0,4.0
TASK01752,EMP0002,Sales,Code Review,Medium,2025-07-04,2025-07-11,2025-07-14,True,False,22,33.0,90.0,5.0
TASK01753,EMP0011,Finance,Training,Low,2025-06-08,2025-06-12,2025-06-13,True,False,25,46.3,76.1,4.0
TASK01754,EMP0004,Sales,Report,Medium,2025-06-08,2025-06-13,2025-06-13,True,True,32,21.2,82.6,3.0
TASK01755,EMP0135,Sales,Testing,Critical,2025-11-20,2025-12-03,2025-12-07,True,False,5,4.0,70.8,5.0
TASK01756,EMP0101,Support,Bug Fix,High,2025-11-28,2025-12-09,2025-12-13,True,False,13,24.9,96.0,2.0
TASK01757,EMP0041,Finance,Documentation,Medium,2026-03-30,2026-04-10,2026-04-10,True,True,27,36.8,77.0,2.0
TASK01758,EMP0058,Engineering,Training,Medium,2025-11-07,2025-11-15,2025-11-15,True,True,33,32.2,98.1,1.0
TASK01759,EMP0012,Finance,Bug Fix,Medium,2026-04-04,2026-04-17,2026-04-15,True,True,2,3.8,82.1,3.0
TASK01760,EMP0183,Finance,Documentation,High,2025-06-25,2025-07-01,,False,False,24,,,
TASK01761,EMP0028,Support,Testing,High,2025-09-28,2025-10-02,2025-10-01,True,True,25,35.9,77.7,5.0
TASK01762,EMP0150,HR,Training,Critical,2026-04-01,2026-04-09,2026-04-09,True,True,20,19.1,81.8,2.0
TASK01763,EMP0114,HR,Client Call,Critical,2025-04-20,2025-04-23,2025-04-22,True,True,36,67.2,75.6,2.0
TASK01764,EMP0011,Finance,Code Review,Medium,2026-03-26,2026-04-06,2026-04-08,True,False,17,33.4,91.2,4.0
TASK01765,EMP0143,Marketing,Code Review,Low,2026-01-07,2026-01-08,2026-01-12,True,False,32,34.2,89.9,1.0
TASK01766,EMP0061,Engineering,Report,Medium,2025-10-24,2025-11-07,2025-11-12,True,False,39,53.0,64.7,1.0
TASK01767,EMP0165,Engineering,Feature Dev,Critical,2025-07-15,2025-07-26,2025-07-29,True,False,7,12.8,81.0,2.0
TASK01768,EMP0055,Marketing,Documentation,Low,2026-03-11,2026-03-16,2026-03-16,True,True,9,17.9,81.4,3.0
TASK01769,EMP0065,HR,Testing,Low,2025-11-01,2025-11-14,,False,False,7,,,
TASK01770,EMP0155,Support,Meeting,Medium,2026-04-03,2026-04-16,2026-04-20,True,False,12,12.6,66.5,2.0
TASK01771,EMP0112,HR,Report,Medium,2025-07-14,2025-07-23,,False,False,3,,,
TASK01772,EMP0074,HR,Client Call,Medium,2025-10-22,2025-10-25,2025-10-26,True,False,21,18.8,91.8,3.0
TASK01773,EMP0079,Sales,Feature Dev,Low,2026-03-01,2026-03-13,,False,False,31,,,
TASK01774,EMP0157,HR,Client Call,Medium,2025-06-26,2025-06-27,2025-06-27,True,True,38,20.1,86.2,2.0
TASK01775,EMP0194,Marketing,Training,Critical,2025-05-03,2025-05-10,2025-05-12,True,False,26,26.1,97.6,4.0
TASK01776,EMP0080,Sales,Report,Medium,2025-12-09,2025-12-15,2025-12-18,True,False,18,23.9,100.0,3.0
TASK01777,EMP0029,HR,Testing,Low,2025-08-27,2025-09-04,,False,False,7,,,
TASK01778,EMP0041,Finance,Code Review,High,2025-08-21,2025-08-23,2025-08-23,True,True,8,6.9,79.7,3.0
TASK01779,EMP0179,Marketing,Bug Fix,Low,2025-09-29,2025-10-09,2025-10-08,True,True,6,3.1,84.3,3.0
TASK01780,EMP0050,Sales,Feature Dev,High,2025-10-07,2025-10-17,2025-10-22,True,False,23,38.6,92.6,5.0
TASK01781,EMP0112,HR,Feature Dev,Low,2025-05-06,2025-05-18,2025-05-17,True,True,13,8.3,69.7,1.0
TASK01782,EMP0063,Finance,Training,Medium,2025-10-29,2025-11-09,2025-11-07,True,True,7,7.6,67.9,2.0
TASK01783,EMP0105,Sales,Report,Medium,2025-10-06,2025-10-10,2025-10-15,True,False,40,62.4,95.4,3.0
TASK01784,EMP0074,HR,Bug Fix,High,2025-07-23,2025-08-02,2025-07-31,True,True,30,23.3,94.4,1.0
TASK01785,EMP0034,HR,Feature Dev,Low,2025-10-18,2025-10-22,2025-10-23,True,False,9,14.0,88.5,2.0
TASK01786,EMP0084,HR,Meeting,Low,2025-08-13,2025-08-19,2025-08-20,True,False,12,13.1,84.6,5.0
TASK01787,EMP0153,Support,Documentation,Medium,2026-01-30,2026-02-10,2026-02-14,True,False,18,31.3,65.1,5.0
TASK01788,EMP0087,HR,Report,Low,2026-04-14,2026-04-25,2026-04-25,True,True,6,3.6,83.4,3.0
TASK01789,EMP0141,Finance,Report,Critical,2025-08-18,2025-08-19,2025-08-23,True,False,7,10.6,82.2,1.0
TASK01790,EMP0040,Engineering,Feature Dev,Critical,2025-04-22,2025-05-03,2025-05-06,True,False,40,60.7,68.9,5.0
TASK01791,EMP0023,Finance,Meeting,Low,2025-07-20,2025-08-03,2025-08-06,True,False,32,33.8,77.3,4.0
TASK01792,EMP0033,Finance,Client Call,Medium,2025-10-27,2025-11-08,2025-11-08,True,True,4,6.1,69.1,4.0
TASK01793,EMP0058,Engineering,Report,High,2025-06-15,2025-06-21,,False,False,27,,,
TASK01794,EMP0056,Sales,Bug Fix,High,2026-01-01,2026-01-09,2026-01-09,True,True,26,29.4,67.6,2.0
TASK01795,EMP0199,Marketing,Client Call,High,2025-08-20,2025-08-27,,False,False,11,,,
TASK01796,EMP0152,Support,Code Review,Medium,2026-03-11,2026-03-18,2026-03-18,True,True,11,15.3,82.4,2.0
TASK01797,EMP0097,HR,Report,Low,2025-08-10,2025-08-17,2025-08-19,True,False,23,18.3,76.4,4.0
TASK01798,EMP0006,Marketing,Meeting,Low,2025-12-09,2025-12-23,,False,False,37,,,
TASK01799,EMP0149,HR,Code Review,Low,2025-07-18,2025-07-26,2025-07-31,True,False,29,33.4,82.3,4.0
TASK01800,EMP0188,Sales,Report,Critical,2025-06-04,2025-06-05,2025-06-05,True,True,6,11.6,84.8,5.0
TASK01801,EMP0007,Support,Bug Fix,Low,2026-04-09,2026-04-13,2026-04-18,True,False,15,16.9,72.7,3.0
TASK01802,EMP0060,Finance,Training,Medium,2025-10-14,2025-10-20,2025-10-24,True,False,9,12.6,74.8,3.0
TASK01803,EMP0100,HR,Report,Medium,2025-08-05,2025-08-11,2025-08-11,True,True,25,33.7,75.5,1.0
TASK01804,EMP0098,Finance,Testing,Low,2025-06-02,2025-06-08,2025-06-09,True,False,22,33.7,90.5,4.0
TASK01805,EMP0020,Finance,Testing,High,2026-02-13,2026-02-22,2026-02-25,True,False,14,25.9,91.8,5.0
TASK01806,EMP0004,Sales,Report,Critical,2025-05-17,2025-05-21,2025-05-22,True,False,17,21.0,89.3,1.0
TASK01807,EMP0028,Support,Report,Medium,2026-01-23,2026-01-25,2026-01-25,True,True,22,13.7,74.4,4.0
TASK01808,EMP0187,Sales,Meeting,Medium,2026-01-22,2026-02-03,2026-02-08,True,False,26,43.3,89.5,2.0
TASK01809,EMP0151,Engineering,Testing,Medium,2025-11-11,2025-11-24,2025-11-25,True,False,16,23.2,73.4,3.0
TASK01810,EMP0190,Sales,Testing,High,2025-09-22,2025-09-30,2025-10-02,True,False,22,27.0,90.6,5.0
TASK01811,EMP0086,HR,Meeting,High,2025-07-27,2025-07-31,2025-08-01,True,False,40,56.3,74.1,1.0
TASK01812,EMP0111,Sales,Client Call,High,2026-01-22,2026-01-26,2026-01-28,True,False,17,28.7,84.6,1.0
TASK01813,EMP0100,HR,Client Call,Low,2025-07-06,2025-07-10,2025-07-08,True,True,3,4.4,84.3,1.0
TASK01814,EMP0135,Sales,Training,Medium,2026-04-09,2026-04-22,2026-04-22,True,True,30,43.2,84.0,2.0
TASK01815,EMP0106,Engineering,Report,Medium,2026-02-15,2026-02-28,2026-03-02,True,False,31,28.3,64.8,3.0
TASK01816,EMP0060,Finance,Testing,Low,2025-09-24,2025-09-27,2025-09-25,True,True,9,5.2,96.5,5.0
TASK01817,EMP0157,HR,Client Call,Medium,2026-02-14,2026-02-17,2026-02-21,True,False,37,19.9,77.0,3.0
TASK01818,EMP0127,Support,Bug Fix,Medium,2025-08-31,2025-09-06,2025-09-04,True,True,20,19.7,73.3,5.0
TASK01819,EMP0154,HR,Code Review,Low,2025-08-30,2025-09-11,2025-09-16,True,False,6,11.3,94.2,2.0
TASK01820,EMP0160,Sales,Feature Dev,Low,2025-08-21,2025-08-24,,False,False,17,,,
TASK01821,EMP0106,Engineering,Report,High,2025-10-18,2025-10-24,2025-10-28,True,False,23,37.4,80.5,4.0
TASK01822,EMP0102,Finance,Feature Dev,Medium,2026-02-19,2026-02-28,2026-03-04,True,False,11,14.5,78.5,2.0
TASK01823,EMP0191,Support,Training,Medium,2025-07-28,2025-07-30,2025-08-01,True,False,16,13.7,69.8,1.0
TASK01824,EMP0200,Engineering,Documentation,Low,2025-11-23,2025-12-07,2025-12-12,True,False,4,2.3,73.0,2.0
TASK01825,EMP0195,Finance,Client Call,Critical,2025-06-22,2025-06-25,2025-06-28,True,False,26,42.5,67.0,1.0
TASK01826,EMP0077,Engineering,Documentation,Medium,2026-02-21,2026-02-26,2026-03-02,True,False,37,22.3,62.5,5.0
TASK01827,EMP0161,Finance,Testing,Low,2025-06-15,2025-06-19,2025-06-17,True,True,24,37.3,77.9,5.0
TASK01828,EMP0111,Sales,Meeting,High,2026-01-16,2026-01-19,2026-01-19,True,True,36,18.4,86.7,3.0
TASK01829,EMP0184,Engineering,Documentation,Medium,2025-06-04,2025-06-13,2025-06-14,True,False,40,35.4,64.5,3.0
TASK01830,EMP0012,Finance,Training,High,2025-11-07,2025-11-14,2025-11-16,True,False,30,16.3,76.4,4.0
TASK01831,EMP0200,Engineering,Meeting,Low,2025-05-25,2025-05-27,2025-05-26,True,True,15,12.0,65.7,2.0
TASK01832,EMP0036,Sales,Documentation,High,2025-12-19,2026-01-02,2026-01-07,True,False,5,7.4,80.2,5.0
TASK01833,EMP0066,Engineering,Code Review,High,2026-04-03,2026-04-17,2026-04-15,True,True,21,10.9,91.4,3.0
TASK01834,EMP0117,Finance,Code Review,Low,2026-03-24,2026-04-05,2026-04-08,True,False,31,61.3,81.6,4.0
TASK01835,EMP0137,HR,Bug Fix,Medium,2025-04-28,2025-05-08,2025-05-09,True,False,6,8.5,79.3,1.0
TASK01836,EMP0178,Support,Client Call,Medium,2026-01-31,2026-02-14,2026-02-16,True,False,2,1.9,100.0,5.0
TASK01837,EMP0037,HR,Testing,Critical,2025-10-10,2025-10-12,2025-10-13,True,False,14,27.4,99.0,1.0
TASK01838,EMP0018,Support,Meeting,Low,2025-11-28,2025-12-09,2025-12-07,True,True,9,8.6,70.8,4.0
TASK01839,EMP0021,Support,Bug Fix,Critical,2025-10-17,2025-10-30,,False,False,9,,,
TASK01840,EMP0080,Sales,Report,High,2025-08-03,2025-08-11,2025-08-10,True,True,7,11.1,91.7,5.0
TASK01841,EMP0088,Support,Code Review,Medium,2026-04-04,2026-04-09,2026-04-14,True,False,6,9.6,61.4,2.0
TASK01842,EMP0063,Finance,Report,Low,2025-05-31,2025-06-11,2025-06-09,True,True,33,37.9,82.6,4.0
TASK01843,EMP0160,Sales,Meeting,Low,2025-10-13,2025-10-14,2025-10-14,True,True,6,11.6,92.7,3.0
TASK01844,EMP0028,Support,Documentation,High,2025-10-19,2025-10-23,2025-10-21,True,True,19,37.0,77.6,2.0
TASK01845,EMP0185,Engineering,Client Call,Medium,2025-10-15,2025-10-28,2025-10-26,True,True,38,66.6,80.3,5.0
TASK01846,EMP0087,HR,Testing,Critical,2025-07-03,2025-07-11,2025-07-09,True,True,20,20.9,62.1,4.0
TASK01847,EMP0192,Marketing,Testing,High,2026-01-31,2026-02-09,2026-02-12,True,False,37,48.5,82.7,3.0
TASK01848,EMP0097,HR,Code Review,Medium,2026-03-15,2026-03-25,2026-03-30,True,False,24,39.6,79.6,4.0
TASK01849,EMP0154,HR,Code Review,Medium,2025-12-15,2025-12-22,2025-12-26,True,False,7,9.8,76.4,3.0
TASK01850,EMP0135,Sales,Code Review,Critical,2025-04-19,2025-04-30,2025-04-30,True,True,4,4.1,95.6,5.0
TASK01851,EMP0072,HR,Documentation,Medium,2025-10-17,2025-10-28,2025-10-28,True,True,38,27.0,100.0,4.0
TASK01852,EMP0005,Support,Training,Low,2025-12-17,2025-12-24,,False,False,34,,,
TASK01853,EMP0111,Sales,Code Review,Low,2026-01-26,2026-01-28,2026-01-30,True,False,37,55.4,98.9,2.0
TASK01854,EMP0061,Engineering,Testing,Medium,2026-04-13,2026-04-26,2026-04-25,True,True,22,35.2,100.0,5.0
TASK01855,EMP0106,Engineering,Client Call,Critical,2025-11-18,2025-11-27,2025-12-01,True,False,16,21.8,75.0,1.0
TASK01856,EMP0193,Marketing,Training,Low,2025-09-08,2025-09-19,2025-09-20,True,False,2,3.7,54.5,1.0
TASK01857,EMP0123,Sales,Meeting,Medium,2026-02-04,2026-02-06,2026-02-08,True,False,17,27.8,84.8,2.0
TASK01858,EMP0034,HR,Bug Fix,Medium,2026-02-03,2026-02-05,,False,False,14,,,
TASK01859,EMP0153,Support,Report,Low,2025-05-08,2025-05-13,2025-05-13,True,True,6,3.6,75.2,1.0
TASK01860,EMP0141,Finance,Client Call,Medium,2025-04-18,2025-04-24,2025-04-22,True,True,40,38.0,85.1,3.0
TASK01861,EMP0034,HR,Report,Low,2025-12-06,2025-12-13,2025-12-18,True,False,39,21.9,73.6,1.0
TASK01862,EMP0098,Finance,Feature Dev,Medium,2026-02-02,2026-02-08,2026-02-13,True,False,26,42.4,68.7,4.0
TASK01863,EMP0033,Finance,Bug Fix,Medium,2025-09-07,2025-09-17,,False,False,33,,,
TASK01864,EMP0054,Engineering,Feature Dev,Medium,2025-05-15,2025-05-23,2025-05-22,True,True,32,28.1,85.3,1.0
TASK01865,EMP0166,HR,Testing,Low,2025-07-30,2025-08-13,2025-08-12,True,True,31,33.2,77.9,2.0
TASK01866,EMP0053,Sales,Report,Medium,2025-08-08,2025-08-16,2025-08-18,True,False,37,61.6,76.5,2.0
TASK01867,EMP0013,HR,Bug Fix,Medium,2026-02-09,2026-02-11,2026-02-11,True,True,39,70.0,65.1,5.0
TASK01868,EMP0064,Sales,Training,Medium,2026-03-01,2026-03-10,2026-03-12,True,False,38,41.1,95.7,1.0
TASK01869,EMP0109,Sales,Meeting,Low,2025-06-24,2025-06-26,2025-07-01,True,False,13,24.1,97.4,2.0
TASK01870,EMP0098,Finance,Feature Dev,Low,2025-10-14,2025-10-24,2025-10-23,True,True,11,21.5,75.4,2.0
TASK01871,EMP0077,Engineering,Code Review,Medium,2026-01-21,2026-01-25,2026-01-25,True,True,26,14.7,98.6,2.0
TASK01872,EMP0109,Sales,Feature Dev,Medium,2026-01-14,2026-01-25,2026-01-30,True,False,16,25.1,85.2,1.0
TASK01873,EMP0082,Sales,Client Call,Low,2026-03-23,2026-03-26,2026-03-24,True,True,30,37.3,87.1,1.0
TASK01874,EMP0198,Support,Meeting,High,2025-09-12,2025-09-24,2025-09-23,True,True,28,33.9,64.7,4.0
TASK01875,EMP0096,HR,Testing,Medium,2025-10-09,2025-10-16,2025-10-15,True,True,18,32.7,86.8,4.0
TASK01876,EMP0079,Sales,Feature Dev,Medium,2025-07-25,2025-07-29,2025-07-29,True,True,9,4.8,85.1,5.0
TASK01877,EMP0057,Support,Feature Dev,Low,2026-04-02,2026-04-06,2026-04-09,True,False,37,33.1,66.8,2.0
TASK01878,EMP0053,Sales,Code Review,Medium,2025-08-21,2025-08-23,2025-08-24,True,False,14,10.1,90.1,4.0
TASK01879,EMP0169,HR,Meeting,Low,2025-08-03,2025-08-04,2025-08-04,True,True,9,11.6,84.5,5.0
TASK01880,EMP0092,Finance,Testing,Medium,2025-07-08,2025-07-13,,False,False,10,,,
TASK01881,EMP0102,Finance,Report,Critical,2025-09-29,2025-10-13,2025-10-14,True,False,14,20.9,71.9,4.0
TASK01882,EMP0160,Sales,Training,Low,2025-09-29,2025-10-02,2025-10-01,True,True,11,16.5,67.5,2.0
TASK01883,EMP0171,Finance,Client Call,High,2025-05-30,2025-06-01,2025-05-31,True,True,38,28.4,87.2,3.0
TASK01884,EMP0123,Sales,Testing,Critical,2025-10-06,2025-10-20,2025-10-18,True,True,29,16.4,85.9,4.0
TASK01885,EMP0132,Support,Documentation,Low,2025-11-05,2025-11-16,2025-11-19,True,False,27,31.7,82.8,2.0
TASK01886,EMP0119,Marketing,Training,Medium,2026-04-01,2026-04-14,2026-04-18,True,False,12,10.3,76.9,3.0
TASK01887,EMP0058,Engineering,Feature Dev,Medium,2026-03-20,2026-03-22,2026-03-21,True,True,28,16.8,55.7,2.0
TASK01888,EMP0078,Engineering,Testing,High,2025-11-18,2025-11-19,2025-11-23,True,False,19,22.7,63.7,3.0
TASK01889,EMP0200,Engineering,Client Call,High,2025-09-12,2025-09-22,2025-09-24,True,False,32,40.5,77.6,5.0
TASK01890,EMP0173,Finance,Report,Medium,2026-04-01,2026-04-12,2026-04-12,True,True,32,32.2,71.4,3.0
TASK01891,EMP0105,Sales,Meeting,Medium,2025-09-27,2025-10-07,2025-10-09,True,False,19,36.1,76.3,5.0
TASK01892,EMP0089,Engineering,Documentation,Medium,2026-03-26,2026-04-01,,False,False,22,,,
TASK01893,EMP0110,Engineering,Testing,Medium,2025-11-19,2025-11-25,,False,False,14,,,
TASK01894,EMP0001,Support,Code Review,Medium,2025-05-20,2025-05-27,2025-05-31,True,False,14,23.1,67.9,3.0
TASK01895,EMP0194,Marketing,Training,Low,2025-10-18,2025-10-29,2025-11-01,True,False,15,25.5,83.3,2.0
TASK01896,EMP0067,Sales,Testing,Low,2025-09-10,2025-09-22,2025-09-23,True,False,15,21.0,97.4,2.0
TASK01897,EMP0117,Finance,Meeting,High,2026-03-07,2026-03-20,2026-03-21,True,False,27,33.1,72.7,5.0
TASK01898,EMP0062,Finance,Client Call,Medium,2025-12-02,2025-12-08,2025-12-07,True,True,18,12.4,63.2,5.0
TASK01899,EMP0037,HR,Training,Critical,2026-02-04,2026-02-05,2026-02-07,True,False,33,39.0,92.1,5.0
TASK01900,EMP0024,Marketing,Client Call,High,2025-11-02,2025-11-11,2025-11-12,True,False,19,11.0,63.0,4.0
TASK01901,EMP0098,Finance,Feature Dev,Medium,2025-11-29,2025-12-07,2025-12-10,True,False,9,6.4,100.0,3.0
TASK01902,EMP0041,Finance,Training,High,2025-09-29,2025-09-30,2025-09-30,True,True,19,12.6,77.1,3.0
TASK01903,EMP0165,Engineering,Documentation,Low,2025-05-08,2025-05-10,,False,False,29,,,
TASK01904,EMP0177,HR,Meeting,Low,2025-04-29,2025-05-10,2025-05-08,True,True,9,9.1,77.5,3.0
TASK01905,EMP0097,HR,Documentation,Medium,2025-04-27,2025-05-01,2025-05-03,True,False,37,38.1,84.4,2.0
TASK01906,EMP0095,Marketing,Client Call,Low,2025-09-05,2025-09-15,2025-09-16,True,False,12,20.5,88.0,2.0
TASK01907,EMP0113,Finance,Meeting,Medium,2026-01-18,2026-01-19,,False,False,7,,,
TASK01908,EMP0200,Engineering,Code Review,High,2025-08-18,2025-08-20,2025-08-24,True,False,16,13.8,58.3,2.0
TASK01909,EMP0042,Engineering,Client Call,Critical,2025-12-13,2025-12-18,2025-12-19,True,False,21,24.2,79.6,4.0
TASK01910,EMP0171,Finance,Client Call,Low,2025-04-18,2025-04-20,2025-04-24,True,False,30,34.9,73.1,5.0
TASK01911,EMP0131,Support,Report,High,2025-11-18,2025-11-19,2025-11-21,True,False,15,27.3,79.3,4.0
TASK01912,EMP0110,Engineering,Client Call,High,2025-06-28,2025-07-07,2025-07-05,True,True,33,41.6,74.1,4.0
TASK01913,EMP0034,HR,Client Call,Medium,2025-07-05,2025-07-11,2025-07-10,True,True,40,70.2,68.3,2.0
TASK01914,EMP0163,Sales,Meeting,High,2025-05-16,2025-05-20,2025-05-23,True,False,27,24.6,75.0,2.0
TASK01915,EMP0139,Finance,Documentation,Medium,2025-10-23,2025-10-31,,False,False,38,,,
TASK01916,EMP0050,Sales,Testing,Medium,2026-01-22,2026-01-24,2026-01-23,True,True,26,35.3,99.3,4.0
TASK01917,EMP0103,HR,Testing,Low,2025-07-26,2025-08-02,2025-08-06,True,False,7,8.1,70.7,2.0
TASK01918,EMP0084,HR,Training,Low,2025-07-24,2025-07-29,2025-07-29,True,True,16,28.5,74.1,5.0
TASK01919,EMP0110,Engineering,Testing,Medium,2026-02-09,2026-02-13,,False,False,26,,,
TASK01920,EMP0030,Finance,Training,Low,2025-06-08,2025-06-12,2025-06-12,True,True,7,10.0,92.4,1.0
TASK01921,EMP0099,Finance,Code Review,Low,2026-03-03,2026-03-12,,False,False,30,,,
TASK01922,EMP0041,Finance,Code Review,Low,2025-05-26,2025-06-09,2025-06-09,True,True,16,17.8,83.0,5.0
TASK01923,EMP0090,Finance,Code Review,Low,2026-01-06,2026-01-20,2026-01-18,True,True,38,56.3,74.6,3.0
TASK01924,EMP0171,Finance,Bug Fix,Medium,2025-08-24,2025-08-31,,False,False,17,,,
TASK01925,EMP0134,Sales,Meeting,High,2026-01-01,2026-01-05,2026-01-04,True,True,6,10.0,93.1,2.0
TASK01926,EMP0038,Finance,Code Review,Medium,2025-09-04,2025-09-17,2025-09-20,True,False,13,9.5,74.9,2.0
TASK01927,EMP0150,HR,Training,High,2026-04-11,2026-04-17,2026-04-19,True,False,34,58.5,68.7,5.0
TASK01928,EMP0039,Support,Code Review,High,2025-04-15,2025-04-22,2025-04-20,True,True,32,23.5,82.6,2.0
TASK01929,EMP0092,Finance,Code Review,High,2025-07-20,2025-08-03,2025-08-05,True,False,31,26.9,79.6,1.0
TASK01930,EMP0127,Support,Code Review,High,2025-09-10,2025-09-13,2025-09-11,True,True,6,11.8,95.6,1.0
TASK01931,EMP0049,Sales,Client Call,Low,2026-02-07,2026-02-16,2026-02-20,True,False,37,48.6,81.7,5.0
TASK01932,EMP0101,Support,Client Call,Medium,2025-09-01,2025-09-12,,False,False,24,,,
TASK01933,EMP0182,Marketing,Training,High,2025-12-13,2025-12-22,,False,False,12,,,
TASK01934,EMP0199,Marketing,Testing,High,2025-12-08,2025-12-11,2025-12-12,True,False,6,8.4,58.8,3.0
TASK01935,EMP0091,HR,Report,Low,2025-07-16,2025-07-23,2025-07-25,True,False,25,13.4,95.7,2.0
TASK01936,EMP0017,Marketing,Code Review,High,2025-12-15,2025-12-19,2025-12-19,True,True,30,53.9,100.0,3.0
TASK01937,EMP0123,Sales,Client Call,Medium,2025-08-25,2025-08-28,2025-08-29,True,False,30,26.4,89.9,4.0
TASK01938,EMP0138,Support,Code Review,High,2026-02-11,2026-02-17,,False,False,31,,,
TASK01939,EMP0139,Finance,Bug Fix,Medium,2025-12-29,2025-12-30,2025-12-30,True,True,8,7.5,95.7,3.0
TASK01940,EMP0029,HR,Feature Dev,Medium,2025-05-14,2025-05-21,,False,False,29,,,
